Status,Seniority,Home,Marital,Records,Job,Income,Debt,Savings
bad,5,parents,single,no_rec,others,155,0,2.112
bad,2,owner,single,no_rec,fixed,51,0,0.685714286
good,21,owner,married,yes_rec,fixed,144,0,2.52
bad,3,parents,single,yes_rec,partime,80,0,2.454545455
bad,0,rent,married,no_rec,freelance,76,0,1.892307692
good,14,parents,married,yes_rec,fixed,140,0,5.47826087
good,23,owner,married,no_rec,fixed,90,0,2.842105263
good,3,owner,married,no_rec,freelance,107,1900,2.544
good,4,owner,married,no_rec,fixed,190,2000,5.625
good,8,owner,married,yes_rec,fixed,145,0,5.454545455
good,11,rent,single,no_rec,fixed,93,0,0.84
good,2,rent,married,no_rec,fixed,145,0,3.290322581
good,3,parents,single,no_rec,fixed,55,0,1.129411765
good,3,parents,married,no_rec,fixed,173,0,6.144
good,6,rent,married,no_rec,fixed,110,0,1.8
bad,0,rent,married,yes_rec,partime,159,0,5.04
good,20,owner,married,no_rec,fixed,68,0,0.533333333
good,0,owner,married,no_rec,others,170,0,6
good,8,owner,married,no_rec,fixed,160,0,6.571428571
bad,5,owner,widow,no_rec,others,48,0,0.567272727
good,17,owner,married,no_rec,fixed,128,0,3.188571429
bad,2,rent,separated,no_rec,fixed,125,800,2.07
good,0,parents,single,no_rec,partime,72,0,2.018181818
good,20,owner,married,no_rec,fixed,115,0,2.64
good,5,rent,separated,yes_rec,freelance,288,0,6.633333333
good,16,owner,married,no_rec,fixed,160,0,2.769230769
good,14,owner,married,no_rec,fixed,114,400,2.5
good,1,rent,married,no_rec,partime,118,0,2.208
good,1,parents,single,no_rec,fixed,60,0,1.411764706
bad,1,rent,single,no_rec,partime,139,0,4.32
good,12,rent,married,no_rec,fixed,195,0,3.066666667
good,3,parents,separated,no_rec,fixed,108,0,3.893333333
bad,2,rent,married,yes_rec,fixed,140,0,5.94
good,18,parents,divorced,yes_rec,fixed,145,0,6.6
good,15,owner,married,yes_rec,fixed,105,0,4.05
bad,2,parents,single,no_rec,fixed,56,0,0.969230769
good,14,owner,married,no_rec,fixed,216,0,6.205714286
bad,0,parents,single,no_rec,partime,130,0,3.908571429
good,3,owner,married,no_rec,fixed,120,1500,2.333333333
good,1,owner,married,no_rec,fixed,90,0,2.869565217
bad,6,rent,married,yes_rec,fixed,103,0,2.618181818
bad,0,owner,married,no_rec,freelance,84,0,0.64
good,3,owner,married,yes_rec,fixed,193,1500,6.138461538
good,6,parents,married,no_rec,fixed,164,0,1.7136
good,18,rent,married,no_rec,fixed,100,0,1.384615385
good,30,owner,married,no_rec,freelance,60,0,0.130909091
good,25,priv,single,no_rec,freelance,92,0,4.56
good,1,owner,single,no_rec,fixed,300,200,11.68888889
good,18,rent,married,no_rec,fixed,92,0,1.36119403
good,5,owner,married,yes_rec,others,227,0,4.459354839
bad,5,rent,married,yes_rec,fixed,150,0,5.4
good,14,owner,married,no_rec,fixed,91,0,2.509090909
bad,0,parents,married,yes_rec,freelance,144,0,2.52
good,10,priv,married,no_rec,fixed,161,0,8.4
good,39,owner,married,no_rec,fixed,113,0,3.391304348
good,0,priv,married,no_rec,fixed,146,0,2.487591241
good,1,parents,single,no_rec,fixed,70,0,1.8
bad,5,rent,married,no_rec,fixed,318,0,8.262857143
good,10,owner,married,no_rec,fixed,115,0,2.896551724
bad,1,rent,married,yes_rec,partime,90,0,0.327272727
good,3,priv,married,no_rec,fixed,215,2800,6.08
good,8,owner,married,yes_rec,fixed,340,0,7.32
bad,1,rent,divorced,yes_rec,partime,42,0,0.15
good,0,owner,single,no_rec,partime,104,0,0.974117647
good,20,priv,married,no_rec,freelance,81,0,2.3
bad,8,rent,single,no_rec,fixed,114,0,1.978181818
good,0,priv,married,no_rec,partime,210,0,8.4
good,3,owner,married,no_rec,fixed,83,1170,2.489142857
bad,3,rent,married,yes_rec,fixed,223,0,4.8384
good,17,other,married,no_rec,fixed,117,960,1.896
bad,14,owner,widow,yes_rec,fixed,100,2000,1.830508475
bad,11,parents,married,yes_rec,fixed,105,0,2.4
bad,24,other,married,yes_rec,freelance,292,0,5.918181818
good,2,parents,single,no_rec,fixed,110,0,5.4
good,3,parents,single,no_rec,freelance,42,0,0.21
good,14,owner,married,no_rec,fixed,80,0,2.454545455
bad,20,owner,married,yes_rec,fixed,120,0,2.25
good,5,rent,married,no_rec,freelance,90,0,1.84
good,15,owner,married,yes_rec,fixed,112,0,4.017391304
good,3,owner,married,no_rec,fixed,136,4500,2.24
bad,7,owner,married,yes_rec,fixed,85,1500,2
good,7,owner,married,no_rec,freelance,144,0,4.581818182
good,9,owner,married,no_rec,fixed,140,0,3.9
good,2,rent,married,no_rec,fixed,183,0,4.8
good,2,rent,single,no_rec,fixed,250,0,8.307692308
bad,1,priv,married,no_rec,freelance,81,0,1.296
bad,0,rent,married,no_rec,partime,56,0,0.688073394
good,2,priv,married,no_rec,fixed,170,1500,6.260869565
good,16,rent,married,no_rec,fixed,71,0,0.76
bad,3,rent,married,yes_rec,fixed,94,0,1.034482759
bad,1,rent,married,no_rec,fixed,112,1500,1.757142857
good,12,rent,married,no_rec,fixed,115,0,2.61
bad,0,owner,widow,no_rec,others,100,0,1.96969697
good,3,other,single,yes_rec,fixed,71,0,1.728
good,14,rent,married,no_rec,fixed,125,0,3.12
bad,0,parents,single,no_rec,partime,35,0,0
good,9,owner,married,no_rec,fixed,200,5000,2.842105263
bad,0,rent,married,no_rec,partime,160,0,2.787096774
bad,0,rent,married,no_rec,partime,49,0,1.12
bad,1,parents,married,yes_rec,fixed,179,0,3.3375
bad,2,parents,single,no_rec,freelance,221,0,13.392
good,4,owner,married,no_rec,fixed,214,3000,5.7216
good,20,owner,married,no_rec,fixed,145,0,4.125
good,2,other,single,no_rec,fixed,142,0,5.136
good,8,owner,married,no_rec,freelance,200,0,6.642857143
good,13,owner,married,no_rec,fixed,72,45,1.137857143
good,5,owner,married,no_rec,fixed,105,0,0.933333333
good,13,owner,married,no_rec,fixed,211,2000,8.7
bad,0,owner,married,yes_rec,partime,90,0,0
good,25,owner,married,no_rec,freelance,100,0,0.48
bad,5,rent,married,no_rec,fixed,118,0,2.556
bad,2,owner,married,no_rec,fixed,88,0,1.15862069
good,5,owner,married,no_rec,fixed,147,300,5.28
bad,5,rent,widow,yes_rec,freelance,103,0,2.784
good,18,owner,single,yes_rec,fixed,197,0,6.48
bad,1,priv,married,no_rec,partime,127,2000,2.541176471
bad,0,rent,married,yes_rec,fixed,235,0,7.114285714
good,12,owner,married,no_rec,freelance,126,0,1.82
good,5,owner,married,no_rec,freelance,200,0,3.1
good,2,other,married,yes_rec,fixed,233,0,5.013333333
good,1,owner,married,no_rec,fixed,78,0,0.12
good,2,owner,single,no_rec,fixed,106,0,5.163636364
good,14,owner,married,no_rec,fixed,178,700,12.6
bad,8,owner,married,no_rec,freelance,111,1,1.614459103
bad,2,owner,married,yes_rec,partime,71,0,3.085714286
bad,0,parents,separated,no_rec,others,101,0,4.168421053
good,1,parents,single,no_rec,fixed,53,0,0.72
good,18,owner,married,no_rec,fixed,116,0,2.34
good,30,owner,single,no_rec,fixed,237,500,2.955
good,3,rent,married,no_rec,fixed,165,0,3.282051282
good,3,parents,single,yes_rec,fixed,128,0,7.44
good,25,owner,married,no_rec,freelance,154,1600,3.024
good,1,owner,single,no_rec,others,216,0,9.05
good,16,owner,married,no_rec,fixed,155,0,6.333333333
good,10,owner,single,yes_rec,others,37,0,0.096
good,0,parents,married,no_rec,fixed,105,0,2.4
bad,0,parents,married,no_rec,partime,82,0,1.585714286
good,8,owner,married,no_rec,fixed,695,0,30.48
good,13,owner,married,no_rec,fixed,180,1400,6.05
good,6,owner,married,no_rec,freelance,125,0,4.875
bad,13,rent,married,yes_rec,freelance,85,0,0.031304348
good,13,owner,married,no_rec,fixed,167,1122,5.7468
bad,0,parents,single,no_rec,partime,45,0,0.666666667
good,3,owner,married,no_rec,freelance,174,1692,3.539368421
bad,2,owner,single,no_rec,partime,95,3000,1.666666667
good,20,owner,married,yes_rec,freelance,334,0,3.588
good,25,owner,married,yes_rec,freelance,314,0,10.62222222
good,1,rent,single,no_rec,fixed,110,0,2.648275862
good,19,owner,married,no_rec,fixed,163,340,6.250909091
good,3,owner,married,no_rec,fixed,80,0,0.230769231
good,16,owner,married,no_rec,fixed,110,200,4.38
good,0,owner,married,no_rec,partime,90,500,3.333333333
good,1,owner,married,no_rec,others,83,0,3.2
good,11,owner,married,no_rec,fixed,190,0,7.25
bad,6,parents,single,no_rec,fixed,92,0,5.7
bad,2,owner,married,no_rec,partime,80,0,2.7
good,16,parents,single,no_rec,fixed,76,0,2.952
good,4,rent,married,no_rec,fixed,187,0,5.32
bad,2,priv,married,no_rec,partime,170,180,2.943157895
good,31,owner,married,no_rec,fixed,160,0,4.285714286
good,0,owner,married,no_rec,freelance,109,0,2.52
bad,2,priv,married,no_rec,fixed,165,0,15.6
bad,16,rent,married,no_rec,freelance,50,5000,-1.114285714
bad,25,rent,married,yes_rec,freelance,36,0,-1.6128
good,1,parents,single,no_rec,partime,92,0,2.931428571
bad,7,other,married,yes_rec,fixed,120,0,3.214285714
good,7,other,married,no_rec,freelance,37,0,-0.48
good,40,other,married,yes_rec,fixed,242,0,10.92
good,4,owner,widow,no_rec,others,232,0,9.85
good,10,owner,married,yes_rec,freelance,214,0,5.837270341
bad,16,rent,married,yes_rec,fixed,234,0,7.968
good,2,owner,married,no_rec,fixed,125,900,1.344
good,14,other,married,no_rec,fixed,251,0,10.368
good,3,owner,married,no_rec,fixed,140,0,4.275
good,13,owner,married,yes_rec,fixed,300,0,5.4
good,18,owner,married,no_rec,freelance,119,0,1.614545455
good,19,owner,married,no_rec,fixed,158,3000,3.264
good,15,owner,married,no_rec,fixed,91,0,2.92173913
good,1,parents,married,no_rec,partime,195,0,6.193548387
good,2,owner,married,yes_rec,fixed,160,0,8.333333333
bad,2,owner,single,yes_rec,fixed,110,0,8.411214953
good,30,owner,married,no_rec,freelance,201,0,7.323529412
good,20,owner,married,no_rec,fixed,130,0,2.64
good,7,owner,married,no_rec,fixed,68,0,3.168
good,23,other,separated,no_rec,freelance,157,0,2.44
good,2,parents,single,yes_rec,fixed,233,0,9.504
bad,5,parents,single,yes_rec,fixed,104,0,1.656
good,18,owner,married,no_rec,fixed,168,0,9.975
good,3,parents,married,no_rec,fixed,120,0,3.138461538
good,1,owner,married,yes_rec,fixed,230,288,13.659
bad,1,owner,married,yes_rec,others,136,0,3.9
good,28,owner,married,no_rec,fixed,185,1000,9.333333333
good,7,owner,married,no_rec,fixed,155,200,6.933333333
good,9,rent,married,no_rec,fixed,145,0,5.181818182
good,1,rent,married,no_rec,fixed,169,0,5.35
bad,0,rent,single,yes_rec,fixed,135,0,4.128
good,8,priv,married,no_rec,fixed,120,0,5
good,10,owner,married,no_rec,fixed,200,0,5.6
bad,7,parents,separated,no_rec,fixed,197,0,4.86
good,5,owner,married,no_rec,fixed,130,0,5.169230769
good,7,owner,single,no_rec,fixed,55,0,0.72
good,2,parents,single,no_rec,fixed,111,0,3.648
bad,3,priv,married,no_rec,fixed,136,2500,2.448
good,45,owner,married,no_rec,freelance,157,0,3.36
bad,10,owner,widow,no_rec,fixed,160,0,4.545454545
good,0,parents,single,no_rec,partime,81,0,4.14
good,16,owner,married,no_rec,fixed,160,0,3.243243243
good,10,owner,married,no_rec,fixed,81,0,2.016
good,17,owner,married,no_rec,freelance,55,0,0.6
good,25,owner,married,no_rec,fixed,85,0,0.4
good,15,owner,single,no_rec,fixed,95,4000,1.2
good,27,owner,married,no_rec,fixed,142,0,2.46
good,6,owner,widow,no_rec,others,54,0,1.14
good,1,other,single,no_rec,partime,48,0,0.102857143
bad,14,owner,married,yes_rec,fixed,120,3500,0.288
good,6,owner,married,no_rec,freelance,178,0,7.08
bad,8,other,divorced,yes_rec,fixed,102,0,3.654545455
bad,5,owner,married,no_rec,freelance,184,0,7.662857143
good,8,parents,single,no_rec,fixed,96,0,2.928
good,2,parents,single,no_rec,freelance,8,0,-1.8
bad,33,rent,married,no_rec,fixed,106,0,4.235294118
good,13,owner,married,no_rec,fixed,193,0,7.611428571
bad,2,owner,single,no_rec,freelance,62,0,2.592
good,5,parents,single,no_rec,fixed,120,0,3.923076923
bad,11,owner,married,no_rec,fixed,80,0,1
good,8,owner,married,no_rec,fixed,98,1000,2.271428571
good,0,parents,single,yes_rec,fixed,241,0,11.23636364
good,2,parents,married,yes_rec,fixed,106,0,3.66
good,8,owner,married,no_rec,fixed,160,0,3.75
good,3,rent,single,no_rec,fixed,160,0,9.512727273
bad,6,rent,married,yes_rec,freelance,184,0,8.34
good,14,owner,married,no_rec,fixed,80,0,1.4
good,30,owner,married,no_rec,freelance,178,0,6.864
bad,0,rent,married,yes_rec,fixed,193,0,5.94
bad,2,parents,single,no_rec,fixed,60,0,1.276595745
bad,1,rent,widow,no_rec,others,80,0,1.4208
good,13,other,married,no_rec,fixed,103,0,1.984615385
good,20,owner,married,no_rec,fixed,107,0,3.72
good,4,rent,separated,no_rec,fixed,111,0,4.68
good,1,owner,married,no_rec,others,200,0,9.3
good,8,owner,married,no_rec,freelance,187,3600,8.48
bad,0,owner,single,no_rec,others,19,0,-1.371428571
bad,0,other,single,no_rec,partime,182,0,8.82
good,25,owner,married,no_rec,fixed,145,0,1.8
bad,4,rent,single,yes_rec,fixed,97,0,2.496
good,8,other,married,no_rec,fixed,148,0,3.635294118
good,21,owner,married,no_rec,fixed,170,0,2.85
bad,10,owner,separated,no_rec,freelance,232,0,5.253333333
bad,1,rent,married,yes_rec,freelance,101,0,-0.288
good,5,rent,married,no_rec,partime,73,0,1.89
bad,2,other,married,yes_rec,partime,90,0,1.8
good,12,owner,single,yes_rec,fixed,125,0,5.4
good,2,parents,single,no_rec,freelance,115,0,3.84
good,8,owner,married,no_rec,fixed,192,2500,5.630769231
good,3,owner,single,no_rec,fixed,84,3000,1.9
good,2,parents,married,no_rec,freelance,150,0,6.9
good,2,rent,married,no_rec,freelance,111,0,2.34
bad,0,rent,married,yes_rec,partime,139,0,2.979310345
good,7,rent,married,no_rec,fixed,240,0,9.36
bad,2,parents,single,no_rec,fixed,50,0,1.08
bad,0,parents,married,no_rec,partime,76,0,2.125714286
good,1,owner,married,no_rec,freelance,188,0,7.626666667
good,30,rent,married,no_rec,partime,95,0,1.125
good,3,owner,married,no_rec,others,145,0,15.08571429
good,3,rent,married,no_rec,partime,72,0,2.117647059
good,0,parents,single,no_rec,partime,120,0,2.781818182
good,4,parents,single,no_rec,fixed,85,0,2
good,10,priv,married,yes_rec,fixed,60,0,2.16
good,8,owner,married,yes_rec,fixed,211,0,2.49
bad,0,owner,widow,no_rec,partime,67,0,2.021052632
good,3,owner,married,no_rec,partime,143,3000,4.069565217
bad,1,rent,single,no_rec,freelance,84,0,1.809230769
bad,15,owner,married,yes_rec,freelance,134,0,8.544
good,1,owner,married,no_rec,fixed,76,0,0.96
good,8,owner,married,no_rec,fixed,106,4000,0.514285714
good,20,owner,married,no_rec,fixed,90,0,2.4
bad,11,priv,married,no_rec,fixed,120,1000,2.068965517
bad,2,parents,married,no_rec,partime,85,0,2.4
bad,1,parents,married,yes_rec,partime,183,0,5.175
bad,7,owner,married,no_rec,fixed,75,0,1.777777778
good,0,owner,single,no_rec,fixed,120,0,3.642857143
good,22,owner,single,no_rec,fixed,83,0,3.544615385
good,1,owner,married,no_rec,freelance,102,0,2.016
bad,1,rent,married,yes_rec,fixed,71,0,-0.72
good,1,parents,married,yes_rec,fixed,92,0,1.573770492
good,18,rent,married,no_rec,fixed,107,0,1.661538462
good,5,rent,married,yes_rec,freelance,164,0,5.463529412
good,8,parents,single,no_rec,freelance,150,0,5.018181818
good,0,rent,single,no_rec,fixed,120,0,3.128571429
bad,7,priv,married,no_rec,partime,112,0,2.773333333
good,3,owner,married,no_rec,fixed,60,0,0
good,0,rent,single,no_rec,partime,78,0,1.05
good,6,owner,married,no_rec,fixed,73,0,0.985263158
good,7,rent,married,no_rec,fixed,130,0,4.27826087
good,14,owner,married,no_rec,fixed,165,2500,3.15
good,4,owner,married,no_rec,freelance,214,0,7.8
bad,1,parents,married,yes_rec,freelance,93,0,2.88
bad,0,rent,married,no_rec,partime,166,0,6.282352941
good,21,parents,married,yes_rec,fixed,210,0,6
good,12,owner,married,yes_rec,fixed,110,1750,3.5625
bad,0,owner,married,no_rec,fixed,87,4500,-0.2
good,10,owner,married,no_rec,fixed,194,0,5.025
bad,10,owner,separated,yes_rec,fixed,150,3000,2.16
good,45,owner,married,no_rec,freelance,52,0,0.370909091
bad,0,owner,married,yes_rec,fixed,75,1000,2
bad,0,owner,married,no_rec,freelance,297,4000,6.464516129
bad,2,owner,married,no_rec,fixed,182,350,5.469230769
good,22,parents,married,no_rec,fixed,201,0,4.68
good,0,owner,married,no_rec,fixed,180,0,5.0625
bad,0,parents,single,no_rec,partime,100,0,2.34
good,30,rent,married,no_rec,fixed,115,0,3.866666667
good,13,priv,married,no_rec,fixed,75,600,0.315
bad,3,owner,married,no_rec,fixed,210,2700,7.527272727
good,2,parents,single,no_rec,fixed,110,0,1.8
good,5,owner,single,no_rec,freelance,700,0,13.3
bad,8,rent,married,no_rec,fixed,103,0,0.990825688
bad,2,parents,single,no_rec,fixed,130,0,0.685714286
bad,15,owner,separated,no_rec,fixed,95,0,2.25
bad,15,owner,married,no_rec,fixed,200,2500,4.285714286
good,9,owner,married,no_rec,fixed,161,0,3.78
bad,0,parents,single,yes_rec,freelance,101,0,2.112
good,2,owner,married,no_rec,fixed,120,4750,-0.133333333
good,14,rent,married,no_rec,fixed,115,0,5.897142857
good,15,owner,single,yes_rec,fixed,150,2800,4.015384615
good,0,parents,married,yes_rec,fixed,230,0,2.378571429
good,13,owner,married,no_rec,fixed,118,7200,0.043636364
bad,1,priv,married,yes_rec,partime,93,0,1.515789474
good,9,owner,married,no_rec,fixed,149,0,6.102857143
good,16,owner,married,no_rec,fixed,95,0,2.769230769
bad,1,owner,married,yes_rec,freelance,250,0,4.145454545
bad,3,rent,married,no_rec,freelance,160,0,6
good,12,owner,married,no_rec,fixed,190,0,3.869158879
good,0,parents,single,no_rec,fixed,56,0,3.101538462
bad,0,parents,single,no_rec,partime,70,0,1.4
good,6,rent,married,yes_rec,fixed,208,0,9.12
good,22,rent,married,no_rec,fixed,210,0,7.2
bad,10,other,married,yes_rec,fixed,102,0,3.835514019
bad,10,rent,single,no_rec,freelance,50,1,0.71928
good,10,owner,widow,no_rec,others,214,0,1.867826087
good,3,parents,married,no_rec,fixed,140,0,4.071428571
bad,6,other,married,no_rec,freelance,23,0,-1.728
good,14,owner,married,no_rec,fixed,110,2500,1.5
bad,1,rent,married,no_rec,partime,127,0,3.792
good,1,parents,single,no_rec,fixed,60,0,2.4
bad,3,parents,single,no_rec,freelance,114,0,3.16
good,26,owner,married,no_rec,fixed,184,0,5.004
good,2,owner,married,no_rec,fixed,87,0,3.12
good,32,rent,separated,yes_rec,fixed,120,0,3.128571429
good,7,owner,married,no_rec,fixed,145,0,4.444444444
bad,11,owner,married,no_rec,fixed,81,0,1.971428571
good,15,other,married,no_rec,fixed,92,0,3.8
good,2,rent,single,no_rec,fixed,97,0,1.944
good,22,owner,married,no_rec,fixed,150,0,5.815384615
good,2,rent,married,no_rec,fixed,102,0,3.42
bad,23,owner,married,no_rec,fixed,99,0,4.266666667
bad,1,rent,married,no_rec,partime,56,0,1.08
good,33,other,married,no_rec,fixed,80,0,2.025
bad,3,parents,single,no_rec,fixed,94,0,2.723076923
good,0,parents,single,no_rec,partime,205,0,9.272727273
good,26,rent,married,no_rec,fixed,118,0,3.380952381
bad,12,other,married,no_rec,fixed,113,0,3.028571429
bad,14,priv,separated,yes_rec,fixed,120,0,2.660869565
good,8,owner,married,no_rec,fixed,70,0,0.666666667
bad,2,other,single,no_rec,fixed,105,0,2.1
bad,2,other,single,yes_rec,partime,55,0,0.8
good,3,rent,married,no_rec,freelance,102,0,1.745454545
good,6,parents,single,no_rec,fixed,79,0,2.88
good,2,priv,married,no_rec,fixed,152,750,6.3375
good,9,rent,married,no_rec,fixed,105,0,2.914285714
bad,25,other,separated,yes_rec,fixed,89,0,3.24
bad,5,priv,married,no_rec,partime,95,0,1.971830986
good,2,rent,married,yes_rec,fixed,91,0,1.32
good,20,owner,married,no_rec,fixed,96,0,3.852631579
good,2,rent,single,no_rec,fixed,128,0,2.057142857
bad,1,rent,single,yes_rec,fixed,120,0,3.128571429
bad,2,parents,single,no_rec,partime,70,0,1.909090909
good,18,priv,married,no_rec,fixed,162,400,2.632258065
good,30,ignore,married,no_rec,freelance,81,0,2.4
good,36,owner,married,no_rec,fixed,205,0,10.73684211
good,20,parents,married,no_rec,freelance,71,0,0.396
