Status,Seniority,Home,Time,Marital,Records,Job,Expenses,Income,Debt,Amount,Price,Savings
good,3,parents,48,single,no_rec,fixed,35,55,0,850,875,1.129411765
good,3,parents,48,married,no_rec,fixed,45,173,0,1000,2057,6.144
good,6,rent,60,married,no_rec,fixed,86,110,0,800,2263,1.8
bad,0,rent,60,married,yes_rec,partime,75,159,0,1000,1235,5.04
good,20,owner,60,married,no_rec,fixed,60,68,0,900,975,0.533333333
good,0,owner,24,married,no_rec,others,45,170,0,500,600,6
good,8,owner,60,married,no_rec,fixed,45,160,0,1050,2277,6.571428571
bad,5,owner,48,widow,no_rec,others,35,48,0,1100,1438,0.567272727
good,17,owner,48,married,no_rec,fixed,35,128,0,1400,1718,3.188571429
bad,2,rent,48,separated,no_rec,fixed,48,125,800,1600,2500,2.07
good,0,parents,60,single,no_rec,partime,35,72,0,1100,1131,2.018181818
good,20,owner,60,married,no_rec,fixed,60,115,0,1250,1463,2.64
good,5,rent,60,separated,yes_rec,freelance,89,288,0,1800,2148,6.633333333
good,16,owner,36,married,no_rec,fixed,60,160,0,1300,2305,2.769230769
good,14,owner,60,married,no_rec,fixed,60,114,400,1200,2062,2.5
good,1,rent,6,married,no_rec,partime,72,118,0,125,375,2.208
good,1,parents,48,single,no_rec,fixed,35,60,0,850,1195,1.411764706
bad,1,rent,24,single,no_rec,partime,49,139,0,500,550,4.32
good,12,rent,48,married,no_rec,fixed,80,195,0,1800,2272,3.066666667
good,3,parents,48,separated,no_rec,fixed,35,108,0,900,1263,3.893333333
bad,2,rent,18,married,yes_rec,fixed,74,140,0,200,380,5.94
good,18,parents,60,divorced,yes_rec,fixed,35,145,0,1000,1025,6.6
good,15,owner,36,married,yes_rec,fixed,60,105,0,400,1631,4.05
bad,2,parents,60,single,no_rec,fixed,35,56,0,1300,1637,0.969230769
good,14,owner,60,married,no_rec,fixed,35,216,0,1750,2270,6.205714286
bad,0,parents,36,single,no_rec,partime,35,130,0,875,1075,3.908571429
good,3,owner,60,married,no_rec,fixed,35,120,1500,1800,2090,2.333333333
good,1,owner,60,married,no_rec,fixed,35,90,0,1150,1470,2.869565217
bad,6,rent,60,married,yes_rec,fixed,55,103,0,1100,1303,2.618181818
bad,0,owner,36,married,no_rec,freelance,60,84,0,1350,1850,0.64
good,3,owner,60,married,yes_rec,fixed,45,193,1500,1300,1730,6.138461538
good,6,parents,18,married,no_rec,fixed,45,164,0,1250,1890,1.7136
good,18,rent,60,married,no_rec,fixed,70,100,0,1300,1345,1.384615385
good,30,owner,12,married,no_rec,freelance,45,60,0,1375,1700,0.130909091
good,25,priv,12,single,no_rec,freelance,35,92,0,150,400,4.56
good,1,owner,60,single,no_rec,fixed,35,300,200,1350,1450,11.68888889
good,18,rent,48,married,no_rec,fixed,54,92,0,1340,1345,1.36119403
good,5,owner,36,married,yes_rec,others,35,227,0,1550,1985,4.459354839
bad,5,rent,48,married,yes_rec,fixed,60,150,0,800,1707,5.4
good,14,owner,60,married,no_rec,fixed,45,91,0,1100,1565,2.509090909
bad,0,parents,60,married,yes_rec,freelance,60,144,0,2000,2235,2.52
good,10,priv,60,married,no_rec,fixed,35,161,0,900,1100,8.4
good,39,owner,60,married,no_rec,fixed,35,113,0,1380,1623,3.391304348
good,0,priv,48,married,no_rec,fixed,75,146,0,1370,1623,2.487591241
good,1,parents,36,single,no_rec,fixed,35,70,0,700,1067,1.8
bad,5,rent,60,married,no_rec,fixed,77,318,0,1750,2953,8.262857143
good,10,owner,60,married,no_rec,fixed,45,115,0,1450,1721,2.896551724
bad,1,rent,60,married,yes_rec,partime,84,90,0,1100,1184,0.327272727
good,3,priv,60,married,no_rec,fixed,35,215,2800,1500,1682,6.08
good,8,owner,24,married,yes_rec,fixed,35,340,0,1000,1893,7.32
bad,1,rent,60,divorced,yes_rec,partime,39,42,0,1200,1265,0.15
good,0,owner,24,single,no_rec,partime,35,104,0,1700,1726,0.974117647
good,20,priv,60,married,no_rec,freelance,35,81,0,1200,1349,2.3
bad,8,rent,48,single,no_rec,fixed,46,114,0,1650,1659,1.978181818
good,0,priv,60,married,no_rec,partime,35,210,0,1250,1518,8.4
good,3,owner,48,married,no_rec,fixed,35,83,1170,700,837,2.489142857
bad,3,rent,48,married,yes_rec,fixed,97,223,0,1250,1609,4.8384
good,17,other,48,married,no_rec,fixed,60,117,960,1200,1893,1.896
bad,14,owner,60,widow,yes_rec,fixed,35,100,2000,1475,1475,1.830508475
bad,11,parents,60,married,yes_rec,fixed,45,105,0,1500,2500,2.4
bad,24,other,60,married,yes_rec,freelance,75,292,0,2200,2428,5.918181818
good,2,parents,36,single,no_rec,fixed,35,110,0,500,1200,5.4
good,3,parents,60,single,no_rec,freelance,35,42,0,2000,2203,0.21
good,14,owner,60,married,no_rec,fixed,35,80,0,1100,1622,2.454545455
bad,20,owner,60,married,yes_rec,fixed,45,120,0,2000,2700,2.25
good,5,rent,24,married,no_rec,freelance,44,90,0,600,1218,1.84
good,15,owner,60,married,yes_rec,fixed,35,112,0,1150,1400,4.017391304
good,3,owner,36,married,no_rec,fixed,35,136,4500,900,1421,2.24
bad,7,owner,36,married,yes_rec,fixed,45,85,1500,450,550,2
good,7,owner,60,married,no_rec,freelance,60,144,0,1100,1245,4.581818182
good,9,owner,60,married,no_rec,fixed,75,140,0,1000,1423,3.9
good,2,rent,48,married,no_rec,fixed,53,183,0,1300,1300,4.8
good,2,rent,60,single,no_rec,fixed,70,250,0,1300,1365,8.307692308
bad,1,priv,36,married,no_rec,freelance,45,81,0,1000,1150,1.296
bad,0,rent,60,married,no_rec,partime,41,56,0,1308,1558,0.688073394
good,2,priv,60,married,no_rec,fixed,35,170,1500,1150,1200,6.260869565
good,16,rent,36,married,no_rec,fixed,52,71,0,900,950,0.76
bad,3,rent,60,married,yes_rec,fixed,69,94,0,1450,1546,1.034482759
bad,1,rent,60,married,no_rec,fixed,56,112,1500,1400,1508,1.757142857
good,12,rent,36,married,no_rec,fixed,57,115,0,800,1250,2.61
bad,0,owner,60,widow,no_rec,others,35,100,0,1980,2038,1.96969697
good,3,other,48,single,yes_rec,fixed,35,71,0,1000,1200,1.728
good,14,rent,36,married,no_rec,fixed,73,125,0,600,825,3.12
bad,0,parents,60,single,no_rec,partime,35,35,0,1150,1351,0
good,9,owner,60,married,no_rec,fixed,60,200,5000,1900,2115,2.842105263
bad,0,rent,48,married,no_rec,partime,106,160,0,930,930,2.787096774
bad,0,rent,48,married,no_rec,partime,35,49,0,600,1452,1.12
bad,1,parents,60,married,yes_rec,fixed,90,179,0,1600,1896,3.3375
bad,2,parents,36,single,no_rec,freelance,35,221,0,500,650,13.392
good,4,owner,48,married,no_rec,fixed,35,214,3000,1250,1566,5.7216
good,20,owner,60,married,no_rec,fixed,35,145,0,1600,1763,4.125
good,2,other,48,single,no_rec,fixed,35,142,0,1000,1440,5.136
good,8,owner,60,married,no_rec,freelance,45,200,0,1400,1500,6.642857143
good,13,owner,60,married,no_rec,fixed,45,72,45,1400,1625,1.137857143
good,5,owner,24,married,no_rec,fixed,35,105,0,1800,1965,0.933333333
good,13,owner,60,married,no_rec,fixed,75,211,2000,800,1214,8.7
bad,0,owner,60,married,yes_rec,partime,90,90,0,1000,1189,0
good,25,owner,12,married,no_rec,freelance,60,100,0,1000,1998,0.48
bad,5,rent,54,married,no_rec,fixed,47,118,0,1500,1600,2.556
bad,2,owner,60,married,no_rec,fixed,60,88,0,1450,1452,1.15862069
good,5,owner,24,married,no_rec,fixed,45,147,300,450,1522,5.28
bad,5,rent,48,widow,yes_rec,freelance,45,103,0,1000,2193,2.784
good,18,owner,60,single,yes_rec,fixed,35,197,0,1500,1578,6.48
bad,1,priv,60,married,no_rec,partime,35,127,2000,1700,1825,2.541176471
bad,0,rent,60,married,yes_rec,fixed,69,235,0,1400,1650,7.114285714
good,12,owner,60,married,no_rec,freelance,35,126,0,3000,3745,1.82
good,5,owner,36,married,no_rec,freelance,45,200,0,1800,2300,3.1
good,2,other,24,married,yes_rec,fixed,45,233,0,900,1189,5.013333333
good,1,owner,60,married,no_rec,fixed,75,78,0,1500,1711,0.12
good,2,owner,48,single,no_rec,fixed,35,106,0,660,1060,5.163636364
good,14,owner,60,married,no_rec,fixed,45,178,700,600,700,12.6
bad,8,owner,60,married,no_rec,freelance,60,111,1,1895,2596,1.614459103
bad,2,owner,60,married,yes_rec,partime,35,71,0,700,2700,3.085714286
bad,0,parents,60,separated,no_rec,others,35,101,0,950,1735,4.168421053
good,1,parents,48,single,no_rec,fixed,35,53,0,1200,1215,0.72
good,18,owner,36,married,no_rec,fixed,90,116,0,400,985,2.34
good,30,owner,12,single,no_rec,fixed,35,237,500,800,1800,2.955
good,3,rent,48,married,no_rec,fixed,77,165,0,1287,1693,3.282051282
good,3,parents,24,single,yes_rec,fixed,35,128,0,300,1397,7.44
good,25,owner,18,married,no_rec,freelance,75,154,1600,375,375,3.024
good,1,owner,60,single,no_rec,others,35,216,0,1200,1236,9.05
good,16,owner,60,married,no_rec,fixed,60,155,0,900,925,6.333333333
good,10,owner,60,single,yes_rec,others,35,37,0,1250,1418,0.096
good,0,parents,24,married,no_rec,fixed,60,105,0,450,600,2.4
bad,0,parents,60,married,no_rec,partime,45,82,0,1400,1520,1.585714286
good,8,owner,36,married,no_rec,fixed,60,695,0,750,2095,30.48
good,13,owner,60,married,no_rec,fixed,45,180,1400,1200,1491,6.05
good,6,owner,60,married,no_rec,freelance,60,125,0,800,1700,4.875
bad,13,rent,36,married,yes_rec,freelance,84,85,0,1150,1325,0.031304348
good,13,owner,24,married,no_rec,fixed,60,167,1122,400,850,5.7468
bad,0,parents,60,single,no_rec,partime,35,45,0,900,1001,0.666666667
good,3,owner,60,married,no_rec,freelance,45,174,1692,1900,2374,3.539368421
bad,2,owner,60,single,no_rec,partime,35,95,3000,1080,1296,1.666666667
good,20,owner,6,married,yes_rec,freelance,35,334,0,500,1351,3.588
good,25,owner,60,married,yes_rec,freelance,75,314,0,1350,1417,10.62222222
good,1,rent,60,single,no_rec,fixed,46,110,0,1450,1517,2.648275862
good,19,owner,60,married,no_rec,fixed,45,163,340,1100,1269,6.250909091
good,3,owner,30,married,no_rec,fixed,75,80,0,650,1270,0.230769231
good,16,owner,60,married,no_rec,fixed,35,110,200,1000,1000,4.38
good,0,owner,60,married,no_rec,partime,35,90,500,900,990,3.333333333
good,1,owner,60,married,no_rec,others,35,83,0,900,925,3.2
good,11,owner,60,married,no_rec,fixed,45,190,0,1200,1537,7.25
bad,6,parents,60,single,no_rec,fixed,35,92,0,600,1300,5.7
bad,2,owner,48,married,no_rec,partime,35,80,0,800,1330,2.7
good,16,parents,36,single,no_rec,fixed,35,76,0,500,1210,2.952
good,4,rent,60,married,no_rec,fixed,54,187,0,1500,1520,5.32
bad,2,priv,60,married,no_rec,partime,75,170,180,1900,2180,2.943157895
good,31,owner,24,married,no_rec,fixed,35,160,0,700,700,4.285714286
good,0,owner,18,married,no_rec,freelance,60,109,0,350,550,2.52
bad,2,priv,60,married,no_rec,fixed,35,165,0,500,1650,15.6
bad,16,rent,24,married,no_rec,freelance,65,50,5000,1400,1636,-1.114285714
bad,25,rent,36,married,yes_rec,freelance,64,36,0,625,650,-1.6128
good,1,parents,36,single,no_rec,partime,35,92,0,700,1162,2.931428571
bad,7,other,60,married,yes_rec,fixed,45,120,0,1400,1715,3.214285714
good,7,other,48,married,no_rec,freelance,45,37,0,800,941,-0.48
good,40,other,60,married,yes_rec,fixed,60,242,0,1000,1100,10.92
good,4,owner,60,widow,no_rec,others,35,232,0,1200,1318,9.85
good,10,owner,48,married,yes_rec,freelance,75,214,0,1143,1143,5.837270341
bad,16,rent,48,married,yes_rec,fixed,68,234,0,1000,1606,7.968
good,2,owner,36,married,no_rec,fixed,60,125,900,1500,3000,1.344
good,14,other,48,married,no_rec,fixed,35,251,0,1000,1550,10.368
good,3,owner,18,married,no_rec,fixed,45,140,0,400,1772,4.275
good,13,owner,24,married,yes_rec,fixed,75,300,0,1000,1340,5.4
good,18,owner,24,married,no_rec,freelance,45,119,0,1100,1340,1.614545455
good,19,owner,48,married,no_rec,fixed,60,158,3000,1000,1156,3.264
good,15,owner,60,married,no_rec,fixed,35,91,0,1150,1200,2.92173913
good,1,parents,60,married,no_rec,partime,35,195,0,1550,1550,6.193548387
good,2,owner,60,married,yes_rec,fixed,35,160,0,900,1310,8.333333333
bad,2,owner,60,single,yes_rec,fixed,35,110,0,535,1710,8.411214953
good,30,owner,60,married,no_rec,freelance,35,201,0,1360,1450,7.323529412
good,20,owner,24,married,no_rec,fixed,75,130,0,500,1238,2.64
good,7,owner,48,married,no_rec,fixed,35,68,0,500,1700,3.168
good,23,other,36,separated,no_rec,freelance,35,157,0,1800,2320,2.44
good,2,parents,48,single,yes_rec,fixed,35,233,0,1000,1090,9.504
bad,5,parents,24,single,yes_rec,fixed,35,104,0,1000,1314,1.656
good,18,owner,60,married,no_rec,fixed,35,168,0,800,1103,9.975
good,3,parents,48,married,no_rec,fixed,35,120,0,1300,1470,3.138461538
good,1,owner,60,married,yes_rec,fixed,45,230,288,800,1588,13.659
bad,1,owner,60,married,yes_rec,others,45,136,0,1400,1424,3.9
good,28,owner,60,married,no_rec,fixed,35,185,1000,900,1428,9.333333333
good,7,owner,60,married,no_rec,fixed,75,155,200,675,975,6.933333333
good,9,rent,60,married,no_rec,fixed,50,145,0,1100,1250,5.181818182
good,1,rent,60,married,no_rec,fixed,62,169,0,1200,2068,5.35
bad,0,rent,48,single,yes_rec,fixed,49,135,0,1000,1200,4.128
good,8,priv,60,married,no_rec,fixed,45,120,0,900,985,5
good,10,owner,30,married,no_rec,fixed,60,200,0,750,1923,5.6
bad,7,parents,36,separated,no_rec,fixed,35,197,0,1200,1200,4.86
good,5,owner,48,married,no_rec,fixed,60,130,0,650,795,5.169230769
good,7,owner,36,single,no_rec,fixed,35,55,0,1000,1215,0.72
good,2,parents,48,single,no_rec,fixed,35,111,0,1000,1854,3.648
bad,3,priv,48,married,no_rec,fixed,60,136,2500,1000,1200,2.448
good,45,owner,30,married,no_rec,freelance,45,157,0,1000,1588,3.36
bad,10,owner,60,widow,no_rec,fixed,35,160,0,1650,1659,4.545454545
good,0,parents,36,single,no_rec,partime,35,81,0,400,775,4.14
good,16,owner,60,married,no_rec,fixed,60,160,0,1850,1862,3.243243243
good,10,owner,24,married,no_rec,fixed,60,81,0,250,1003,2.016
good,17,owner,24,married,no_rec,freelance,35,55,0,800,1630,0.6
good,25,owner,60,married,no_rec,fixed,75,85,0,1500,2075,0.4
good,15,owner,48,single,no_rec,fixed,35,95,4000,800,1086,1.2
good,27,owner,12,married,no_rec,fixed,60,142,0,400,985,2.46
good,6,owner,60,widow,no_rec,others,35,54,0,1000,1063,1.14
good,1,other,24,single,no_rec,partime,45,48,0,700,980,0.102857143
bad,14,owner,36,married,yes_rec,fixed,75,120,3500,1250,1350,0.288
good,6,owner,48,married,no_rec,freelance,60,178,0,800,1371,7.08
bad,8,other,60,divorced,yes_rec,fixed,35,102,0,1100,1421,3.654545455
bad,5,owner,36,married,no_rec,freelance,35,184,0,700,1100,7.662857143
good,8,parents,48,single,no_rec,fixed,35,96,0,1000,1540,2.928
good,2,parents,60,single,no_rec,freelance,35,8,0,900,984,-1.8
bad,33,rent,60,married,no_rec,fixed,46,106,0,850,1371,4.235294118
good,13,owner,36,married,no_rec,fixed,45,193,0,700,1000,7.611428571
bad,2,owner,36,single,no_rec,freelance,35,62,0,375,450,2.592
good,5,parents,60,single,no_rec,fixed,35,120,0,1300,2100,3.923076923
bad,11,owner,60,married,no_rec,fixed,60,80,0,1200,1322,1
good,8,owner,60,married,no_rec,fixed,35,98,1000,1400,1720,2.271428571
good,0,parents,60,single,yes_rec,fixed,35,241,0,1100,1600,11.23636364
good,2,parents,60,married,yes_rec,fixed,45,106,0,1000,1253,3.66
good,8,owner,24,married,no_rec,fixed,35,160,0,800,1092,3.75
good,3,rent,48,single,no_rec,fixed,51,160,0,550,1440,9.512727273
bad,6,rent,60,married,yes_rec,freelance,45,184,0,1000,1000,8.34
good,14,owner,36,married,no_rec,fixed,45,80,0,900,1263,1.4
good,30,owner,48,married,no_rec,freelance,35,178,0,1000,1108,6.864
bad,0,rent,36,married,yes_rec,fixed,94,193,0,600,1100,5.94
bad,2,parents,60,single,no_rec,fixed,35,60,0,1175,1175,1.276595745
bad,1,rent,48,widow,no_rec,others,43,80,0,1250,1500,1.4208
good,13,other,60,married,no_rec,fixed,60,103,0,1300,1966,1.984615385
good,20,owner,60,married,no_rec,fixed,45,107,0,1000,1536,3.72
good,4,rent,36,separated,no_rec,fixed,46,111,0,500,750,4.68
good,1,owner,60,married,no_rec,others,45,200,0,1000,1179,9.3
good,8,owner,48,married,no_rec,freelance,45,187,3600,600,1699,8.48
bad,0,owner,60,single,no_rec,others,35,19,0,700,1332,-1.371428571
bad,0,other,48,single,no_rec,partime,35,182,0,800,907,8.82
good,25,owner,36,married,no_rec,fixed,90,145,0,1100,2400,1.8
bad,4,rent,60,single,yes_rec,fixed,45,97,0,1250,1635,2.496
good,8,other,30,married,no_rec,fixed,45,148,0,850,1370,3.635294118
good,21,owner,36,married,no_rec,fixed,75,170,0,1200,1650,2.85
bad,10,owner,48,separated,no_rec,freelance,35,232,0,1800,2038,5.253333333
bad,1,rent,36,married,yes_rec,freelance,105,101,0,500,500,-0.288
good,5,rent,36,married,no_rec,partime,52,73,0,400,750,1.89
bad,2,other,60,married,yes_rec,partime,60,90,0,1000,1457,1.8
good,12,owner,60,single,yes_rec,fixed,35,125,0,1000,1516,5.4
good,2,parents,60,single,no_rec,freelance,35,115,0,1250,1263,3.84
good,8,owner,60,married,no_rec,fixed,45,192,2500,1300,1595,5.630769231
good,3,owner,60,single,no_rec,fixed,35,84,3000,600,999,1.9
good,2,parents,60,married,no_rec,freelance,35,150,0,1000,1302,6.9
good,2,rent,36,married,no_rec,freelance,46,111,0,1000,1800,2.34
bad,0,rent,48,married,yes_rec,partime,49,139,0,1450,1701,2.979310345
good,7,rent,60,married,no_rec,fixed,84,240,0,1000,1928,9.36
bad,2,parents,36,single,no_rec,fixed,35,50,0,500,900,1.08
bad,0,parents,48,married,no_rec,partime,45,76,0,700,2300,2.125714286
good,1,owner,48,married,no_rec,freelance,45,188,0,900,1082,7.626666667
good,30,rent,36,married,no_rec,partime,70,95,0,800,800,1.125
good,3,owner,48,married,no_rec,others,35,145,0,350,969,15.08571429
good,3,rent,60,married,no_rec,partime,42,72,0,850,1263,2.117647059
good,0,parents,36,single,no_rec,partime,35,120,0,1100,1100,2.781818182
good,4,parents,48,single,no_rec,fixed,35,85,0,1200,1350,2
good,10,priv,36,married,yes_rec,fixed,45,60,0,250,1343,2.16
good,8,owner,12,married,yes_rec,fixed,45,211,0,800,2014,2.49
bad,0,owner,48,widow,no_rec,partime,35,67,0,760,860,2.021052632
good,3,owner,60,married,no_rec,partime,35,143,3000,1150,1292,4.069565217
bad,1,rent,48,single,no_rec,freelance,35,84,0,1300,1500,1.809230769
bad,15,owner,24,married,yes_rec,freelance,45,134,0,250,500,8.544
good,1,owner,60,married,no_rec,fixed,60,76,0,1000,1299,0.96
good,8,owner,60,married,no_rec,fixed,60,106,4000,700,999,0.514285714
good,20,owner,36,married,no_rec,fixed,45,90,0,675,775,2.4
bad,11,priv,60,married,no_rec,fixed,60,120,1000,1450,1499,2.068965517
bad,2,parents,60,married,no_rec,partime,45,85,0,1000,1542,2.4
bad,1,parents,60,married,yes_rec,partime,45,183,0,1600,1739,5.175
bad,7,owner,60,married,no_rec,fixed,35,75,0,1350,1674,1.777777778
good,0,owner,60,single,no_rec,fixed,35,120,0,1400,1430,3.642857143
good,22,owner,48,single,no_rec,fixed,35,83,0,650,1265,3.544615385
good,1,owner,48,married,no_rec,freelance,60,102,0,1000,1090,2.016
bad,1,rent,36,married,yes_rec,fixed,97,71,0,1300,1700,-0.72
good,1,parents,60,married,yes_rec,fixed,60,92,0,1220,1466,1.573770492
good,18,rent,60,married,no_rec,fixed,71,107,0,1300,1450,1.661538462
good,5,rent,36,married,yes_rec,freelance,35,164,0,850,950,5.463529412
good,8,parents,12,single,no_rec,freelance,35,150,0,275,550,5.018181818
good,0,rent,60,single,no_rec,fixed,47,120,0,1400,1550,3.128571429
bad,7,priv,48,married,no_rec,partime,60,112,0,900,1165,2.773333333
good,3,owner,36,married,no_rec,fixed,60,60,0,1200,1500,0
good,0,rent,36,single,no_rec,partime,43,78,0,1200,1550,1.05
good,6,owner,36,married,no_rec,fixed,60,73,0,475,675,0.985263158
good,7,rent,60,married,no_rec,fixed,48,130,0,1150,1549,4.27826087
good,14,owner,18,married,no_rec,fixed,35,165,2500,600,1370,3.15
good,4,owner,60,married,no_rec,freelance,45,214,0,1300,1508,7.8
bad,1,parents,60,married,yes_rec,freelance,45,93,0,1000,1471,2.88
bad,0,rent,60,married,no_rec,partime,77,166,0,850,984,6.282352941
good,21,parents,60,married,yes_rec,fixed,60,210,0,1500,1787,6
good,12,owner,60,married,yes_rec,fixed,45,110,1750,800,1594,3.5625
bad,0,owner,60,married,no_rec,fixed,45,87,4500,900,1000,-0.2
good,10,owner,60,married,no_rec,fixed,60,194,0,1600,2171,5.025
bad,10,owner,36,separated,yes_rec,fixed,60,150,3000,1000,1400,2.16
good,45,owner,12,married,no_rec,freelance,35,52,0,550,1240,0.370909091
bad,0,owner,60,married,yes_rec,fixed,35,75,1000,900,1084,2
bad,0,owner,60,married,no_rec,freelance,90,297,4000,1550,1557,6.464516129
bad,2,owner,60,married,no_rec,fixed,60,182,350,1300,1662,5.469230769
good,22,parents,24,married,no_rec,fixed,45,201,0,800,1385,4.68
good,0,owner,60,married,no_rec,fixed,45,180,0,1600,1924,5.0625
bad,0,parents,36,single,no_rec,partime,35,100,0,1000,2000,2.34
good,30,rent,60,married,no_rec,fixed,57,115,0,900,1000,3.866666667
good,13,priv,42,married,no_rec,fixed,60,75,600,1200,1569,0.315
bad,3,owner,60,married,no_rec,fixed,45,210,2700,1100,1516,7.527272727
good,2,parents,24,single,no_rec,fixed,35,110,0,1000,1589,1.8
good,5,owner,30,single,no_rec,freelance,35,700,0,1500,2150,13.3
bad,8,rent,60,married,no_rec,fixed,85,103,0,1090,1090,0.990825688
